"Species","Latitude","Longitude","optional"
"Brown Hoplo",25.49867,-80.591,TRUE
"Brown Hoplo",25.49825,-80.59261,TRUE
"Brown Hoplo",25.49771,-80.57703,TRUE
"Brown Hoplo",25.41798,-80.58877,TRUE
"Brown Hoplo",25.43324,-80.73302,TRUE
"Brown Hoplo",25.40029,-80.64268,TRUE
"Brown Hoplo",25.41332,-80.59508,TRUE
"Brown Hoplo",25.51503,-80.575,TRUE
"Brown Hoplo",25.42509,-80.59019,TRUE
"Brown Hoplo",25.41752,-80.6423,TRUE
"Brown Hoplo",25.43412,-80.7802,TRUE
"Brown Hoplo",25.43709,-80.6954,TRUE
"Brown Hoplo",25.38258,-80.61676,TRUE
"Brown Hoplo",25.42417,-80.65423,TRUE
"Brown Hoplo",25.40726,-80.61668,TRUE
"Brown Hoplo",25.38207,-80.60911,TRUE
"Brown Hoplo",25.4242,-80.59056,TRUE
"Brown Hoplo",25.63507,-80.74435,TRUE
"Brown Hoplo",25.68972,-80.75904,TRUE
"Brown Hoplo",25.3221,-80.64406,TRUE
"Brown Hoplo",25.46905,-80.84955,TRUE
"Brown Hoplo",25.68183,-80.61697,TRUE
"Brown Hoplo",25.63662,-80.73279,TRUE
"Brown Hoplo",25.58258,-80.75938,TRUE
"Brown Hoplo",25.49277,-80.83051,TRUE
"Asian Swamp Eel",25.25088,-80.53214,TRUE
"Asian Swamp Eel",25.24191,-80.57575,TRUE
"Asian Swamp Eel",25.41798,-80.58877,TRUE
"Asian Swamp Eel",25.41772,-80.64426,TRUE
"Asian Swamp Eel",25.39623,-80.5937,TRUE
"Asian Swamp Eel",25.31307,-80.5162,TRUE
"Asian Swamp Eel",25.30037,-80.48074,TRUE
"Asian Swamp Eel",25.38207,-80.60911,TRUE
"Asian Swamp Eel",25.31828,-80.5657,TRUE
"Asian Swamp Eel",25.30834,-80.51918,TRUE
"Asian Swamp Eel",25.28433,-80.56783,TRUE
"Asian Swamp Eel",25.28572,-80.50713,TRUE
"Asian Swamp Eel",25.26584,-80.61346,TRUE
"Blue Tilapia",30.70177,-84.8608,TRUE
"Blue Tilapia",26.67272,-81.60215,TRUE
"Blue Tilapia",25.76196,-80.82168,TRUE
"Blue Tilapia",27.7219,-81.4802,TRUE
"Blue Tilapia",29.88638,-95.55314,TRUE
"Spotted Tilapia",25.76118,-80.91057,TRUE
"Oscar",25.7889,-80.23098,TRUE
"Mayan Cichlid",25.1742,-80.37424,TRUE
"Mayan Cichlid",26.68925,-80.18382,TRUE
"Mayan Cichlid",26.5278,-80.2051,TRUE
"Mayan Cichlid",26.33349,-80.1708,TRUE
"Mayan Cichlid",26.54164,-80.23217,TRUE
"Mayan Cichlid",26.43663,-80.13028,TRUE
"Mayan Cichlid",26.43484,-80.20498,TRUE
"Mayan Cichlid",26.34916,-80.17168,TRUE
"Mayan Cichlid",26.64784,-80.11,TRUE
"Mayan Cichlid",27.32378,-80.33377,TRUE
"Walking Catfish",27.6296,-80.4158,TRUE
"Walking Catfish",29.18606,-81.57254,TRUE
"Walking Catfish",26.54164,-80.23217,TRUE
"African Jewelfish",25.8232,-80.89579,TRUE
"African Jewelfish",25.92925,-81.45694,TRUE
"African Jewelfish",25.93884,-81.48663,TRUE
"African Jewelfish",25.40709,-80.61664,TRUE
"African Jewelfish",25.7889,-80.23098,TRUE
"African Jewelfish",26.48369,-80.19677,TRUE
"African Jewelfish",26.68925,-80.18382,TRUE
"African Jewelfish",26.67927,-80.36286,TRUE
"African Jewelfish",26.346,-80.21742,TRUE
"African Jewelfish",26.5278,-80.2051,TRUE
"African Jewelfish",26.54164,-80.23217,TRUE
"African Jewelfish",26.43663,-80.13028,TRUE
"African Jewelfish",26.34916,-80.17168,TRUE
"African Jewelfish",26.45333,-80.15719,TRUE
"African Jewelfish",26.32777,-80.1903,TRUE
"African Jewelfish",26.8178,-82.0487,TRUE
"African Jewelfish",26.9649,-82.0138,TRUE
"African Jewelfish",27.8668,-82.3167,TRUE
"African Jewelfish",27.8654,-82.3315,TRUE
"African Jewelfish",27.868,-82.3137,TRUE
"African Jewelfish",27.8838,-82.3092,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.6786,-80.16637,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.76143,-80.5201,TRUE
"African Jewelfish",25.47439,-80.57434,TRUE
"African Jewelfish",25.46905,-80.57432,TRUE
"African Jewelfish",25.46332,-80.57428,TRUE
"African Jewelfish",25.45928,-80.5902,TRUE
"African Jewelfish",25.44302,-80.5901,TRUE
"African Jewelfish",25.44114,-80.5901,TRUE
"African Jewelfish",25.42313,-80.58987,TRUE
"African Jewelfish",25.47627,-80.57439,TRUE
"African Jewelfish",25.46938,-80.57435,TRUE
"African Jewelfish",25.41838,-80.57911,TRUE
"African Jewelfish",25.47825,-80.57439,TRUE
"African Jewelfish",25.46238,-80.58466,TRUE
"African Jewelfish",25.45986,-80.59023,TRUE
"African Jewelfish",25.45239,-80.59019,TRUE
"African Jewelfish",25.44363,-80.59013,TRUE
"African Jewelfish",25.43062,-80.58992,TRUE
"African Jewelfish",25.42002,-80.58987,TRUE
"African Jewelfish",25.39566,-80.57394,TRUE
"African Jewelfish",25.39034,-80.57394,TRUE
"African Jewelfish",25.38665,-80.57395,TRUE
"African Jewelfish",25.33613,-80.57408,TRUE
"African Jewelfish",25.38853,-80.57394,TRUE
"African Jewelfish",25.38223,-80.5738,TRUE
"African Jewelfish",25.44769,-80.89267,TRUE
"African Jewelfish",25.41512,-80.97433,TRUE
"African Jewelfish",26.42437,-80.11408,TRUE
"African Jewelfish",26.53912,-80.07891,TRUE
"Brown Hoplo",26.54164,-80.23217,TRUE
"Brown Hoplo",27.67769,-81.4205,TRUE
"Brown Hoplo",27.38394,-82.42173,TRUE
"Asian Swamp Eel",25.97667,-80.22944,TRUE
"Asian Swamp Eel",27.48085,-82.57795,TRUE
"Asian Swamp Eel",25.84224,-80.32165,TRUE
"Asian Swamp Eel",25.38722,-80.55806,TRUE
"Asian Swamp Eel",25.50528,-80.55972,TRUE
"Asian Swamp Eel",25.96,-80.205,TRUE
"Asian Swamp Eel",25.39262,-80.52569,TRUE
"Asian Swamp Eel",39.83917,-74.96222,TRUE
"Blue Tilapia",32.24883,-97.71767,TRUE
"Spotted Tilapia",26.68925,-80.18382,TRUE
"Spotted Tilapia",26.5278,-80.2051,TRUE
"Spotted Tilapia",26.33349,-80.1708,TRUE
"Spotted Tilapia",26.54164,-80.23217,TRUE
"Spotted Tilapia",26.43663,-80.13028,TRUE
"Spotted Tilapia",26.43484,-80.20498,TRUE
"Spotted Tilapia",26.34916,-80.17168,TRUE
"Oscar",39.34595,-85.98433,TRUE
"Oscar",41.74942,-85.96647,TRUE
"Oscar",41.59937,-85.05589,TRUE
"Oscar",35.73314,-79.01917,TRUE
"Oscar",25.701518,-80.365763,TRUE
"Butterfly Peacock Bass",39.3751,-77.38999,TRUE
"Black Acara",25.38932,-80.66527,TRUE
"Walking Catfish",27.1365,-81.379,TRUE
"Walking Catfish",27.1458,-81.3845,TRUE
"African Jewelfish",27.16481,-81.37003,TRUE
"African Jewelfish",25.38932,-80.66527,TRUE
"African Jewelfish",25.44769,-80.89267,TRUE
"African Jewelfish",25.42678,-80.92757,TRUE
"African Jewelfish",25.4139,-80.97379,TRUE
"African Jewelfish",27.83263,-80.529,TRUE
"African Jewelfish",27.83328,-80.52634,TRUE
"African Jewelfish",26.32777,-80.1903,TRUE
"African Jewelfish",26.75436,-81.48153,TRUE
"African Jewelfish",27.1691,-81.3713,TRUE
"African Jewelfish",27.165,-81.3702,TRUE
"African Jewelfish",27.1631,-81.3722,TRUE
"African Jewelfish",27.1579,-81.3775,TRUE
"African Jewelfish",27.1631,-81.3722,TRUE
"African Jewelfish",27.1365,-81.379,TRUE
"African Jewelfish",27.1766,-81.377,TRUE
"African Jewelfish",27.1765,-81.3747,TRUE
"African Jewelfish",27.1752,-81.3697,TRUE
"African Jewelfish",27.1719,-81.3755,TRUE
"African Jewelfish",27.172,-81.3733,TRUE
"African Jewelfish",27.1752,-81.3697,TRUE
"African Jewelfish",27.87928,-82.31232,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.69433,-80.35144,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.6786,-80.16637,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.43822,-80.59007,TRUE
"African Jewelfish",25.44367,-80.59013,TRUE
"African Jewelfish",25.46237,-80.58644,TRUE
"African Jewelfish",25.46236,-80.58206,TRUE
"African Jewelfish",25.46584,-80.5743,TRUE
"African Jewelfish",25.4677,-80.57429,TRUE
"African Jewelfish",25.42735,-80.58994,TRUE
"African Jewelfish",25.43641,-80.59005,TRUE
"African Jewelfish",25.38546,-80.57394,TRUE
"African Jewelfish",25.38293,-80.57391,TRUE
"African Jewelfish",25.37758,-80.57391,TRUE
"African Jewelfish",25.36829,-80.57384,TRUE
"Brown Hoplo",26.57198,-80.25537,TRUE
"Brown Hoplo",27.1752,-81.3697,TRUE
"Brown Hoplo",27.1691,-81.3713,TRUE
"Brown Hoplo",27.1738,-81.3701,TRUE
"Brown Hoplo",27.1719,-81.3755,TRUE
"Brown Hoplo",27.172,-81.3733,TRUE
"Brown Hoplo",27.1738,-81.3701,TRUE
"Brown Hoplo",27.1752,-81.3697,TRUE
"Brown Hoplo",27.1527,-81.3739,TRUE
"Brown Hoplo",27.157,-81.384,TRUE
"Brown Hoplo",27.1562,-81.3715,TRUE
"Brown Hoplo",27.1528,-81.3851,TRUE
"Brown Hoplo",27.1521,-81.3713,TRUE
"Brown Hoplo",27.1492,-81.3757,TRUE
"Brown Hoplo",27.1443,-81.3737,TRUE
"Brown Hoplo",27.1485,-81.3754,TRUE
"Brown Hoplo",27.1631,-81.3722,TRUE
"Brown Hoplo",27.1631,-81.3722,TRUE
"Brown Hoplo",27.144,-81.3842,TRUE
"Brown Hoplo",27.144,-81.3842,TRUE
"Brown Hoplo",27.1365,-81.379,TRUE
"Asian Swamp Eel",27.58833,-82.50972,TRUE
"Asian Swamp Eel",27.58889,-82.54111,TRUE
"Blue Tilapia",31.338976,-110.28677,TRUE
"Blue Tilapia",36.09137,-114.68823,TRUE
"Blue Tilapia",26.75436,-81.48153,TRUE
"Blue Tilapia",26.75436,-81.48153,TRUE
"Blue Tilapia",27.44717,-82.58149,TRUE
"Blue Tilapia",28.05042,-97.04262,TRUE
"Blackchin Tilapia",26.54255,-81.92963,TRUE
"Oscar",40.320537,-75.401487,TRUE
"Oscar",35.0161,-81.0339,TRUE
"Butterfly Peacock Bass",32.690451,-114.3065,TRUE
"Butterfly Peacock Bass",26.16685,-81.78759,TRUE
"Butterfly Peacock Bass",26.16685,-81.78759,TRUE
"Butterfly Peacock Bass",26.16685,-81.78759,TRUE
"Butterfly Peacock Bass",13.330204,144.696229,TRUE
"Butterfly Peacock Bass",13.340351,144.743886,TRUE
"Black Acara",25.728081,-80.403528,TRUE
"Mayan Cichlid",25.417516,-80.952882,TRUE
"Mayan Cichlid",25.417516,-80.952882,TRUE
"Mayan Cichlid",25.44901,-80.89139,TRUE
"Mayan Cichlid",25.4657,-80.8633,TRUE
"Mayan Cichlid",25.4612,-80.8576,TRUE
"Mayan Cichlid",25.164824,-80.921624,TRUE
"Mayan Cichlid",25.164824,-80.921624,TRUE
"Mayan Cichlid",25.42093,-80.9435,TRUE
"Mayan Cichlid",25.42093,-80.9435,TRUE
"Mayan Cichlid",25.207174,-80.930679,TRUE
"Mayan Cichlid",25.4047,-80.6116,TRUE
"Mayan Cichlid",25.1438,-80.9225,TRUE
"Mayan Cichlid",25.1438,-80.9225,TRUE
"Walking Catfish",25.44901,-80.89139,TRUE
"Walking Catfish",25.4657,-80.8633,TRUE
"Walking Catfish",25.4047,-80.6116,TRUE
"Walking Catfish",13.340351,144.743886,TRUE
"Walking Catfish",13.336269,144.653013,TRUE
"African Jewelfish",25.417516,-80.952882,TRUE
"African Jewelfish",25.4612,-80.8576,TRUE
"African Jewelfish",25.42093,-80.9435,TRUE
"African Jewelfish",25.3232,-80.8326,TRUE
"African Jewelfish",25.207174,-80.930679,TRUE
"African Jewelfish",25.4047,-80.6116,TRUE
"African Jewelfish",25.42678,-80.92757,TRUE
"African Jewelfish",25.418,-80.95102,TRUE
"African Jewelfish",25.418,-80.95102,TRUE
"African Jewelfish",25.45268,-80.94424,TRUE
"African Jewelfish",25.41138,-80.96477,TRUE
"African Jewelfish",25.4139,-80.97379,TRUE
"African Jewelfish",25.4139,-80.97379,TRUE
"African Jewelfish",26.11693,-80.31881,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.69433,-80.35144,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.91496,-80.2583,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.42189,-80.58999,TRUE
"African Jewelfish",25.41807,-80.58182,TRUE
"African Jewelfish",25.47291,-80.57436,TRUE
"African Jewelfish",25.4695,-80.57433,TRUE
"African Jewelfish",25.4624,-80.57856,TRUE
"African Jewelfish",25.46239,-80.58871,TRUE
"African Jewelfish",25.45979,-80.59024,TRUE
"African Jewelfish",25.42157,-80.58985,TRUE
"African Jewelfish",25.44917,-80.59016,TRUE
"African Jewelfish",25.4345,-80.59007,TRUE
"African Jewelfish",25.42929,-80.59003,TRUE
"African Jewelfish",25.41111,-80.57404,TRUE
"African Jewelfish",25.39577,-80.57398,TRUE
"African Jewelfish",25.38311,-80.57387,TRUE
"African Jewelfish",25.37962,-80.57392,TRUE
"African Jewelfish",25.39568,-80.57396,TRUE
"African Jewelfish",25.38472,-80.57396,TRUE
"African Jewelfish",26.53912,-80.07891,TRUE
"Brown Hoplo",29.60528,-82.30194,TRUE
"Brown Hoplo",26.4186898,-81.417299,TRUE
"Brown Hoplo",29.60266,-82.30288,TRUE
"Brown Hoplo",26.89237,-81.34467,TRUE
"Asian Swamp Eel",27.561576,-82.533921,TRUE
"Asian Swamp Eel",25.360353,-80.573602,TRUE
"Asian Swamp Eel",25.36062,-80.57377,TRUE
"Blue Tilapia",25.44495,-80.33107,TRUE
"Blue Tilapia",25.417516,-80.952882,TRUE
"Blue Tilapia",25.44901,-80.89139,TRUE
"Blue Tilapia",25.4657,-80.8633,TRUE
"Blue Tilapia",25.4612,-80.8576,TRUE
"Blue Tilapia",28.911789,-81.974959,TRUE
"Blue Tilapia",32.95294,-80.18609,TRUE
"Blue Tilapia",27.91619,-82.16402,TRUE
"Spotted Tilapia",25.4657,-80.8633,TRUE
"Oscar",41.69304,-85.966687,TRUE
"Oscar",42.60342,-70.823965,TRUE
"Oscar",40.465,-80.5976,TRUE
"Pike Killifish",25.45184,-80.3794,TRUE
"Butterfly Peacock Bass",26.174697,-81.709228,TRUE
"Black Acara",26.2556455,-81.284791,TRUE
"Black Acara",26.1758012,-80.897406,TRUE
"Black Acara",26.1958627,-80.907347,TRUE
"Black Acara",26.1987626,-80.909497,TRUE
"Black Acara",26.0026839,-80.912565,TRUE
"Black Acara",25.9966306,-80.924276,TRUE
"Black Acara",26.2182267,-81.286268,TRUE
"Black Acara",26.4113815,-81.618598,TRUE
"Black Acara",26.4755565,-81.425467,TRUE
"Black Acara",26.2677755,-81.688896,TRUE
"Black Acara",25.6773248,-80.271717,TRUE
"Black Acara",28.17,-82.77,TRUE
"Mayan Cichlid",26.146809,-81.796646,TRUE
"Mayan Cichlid",26.2677755,-81.688896,TRUE
"Mayan Cichlid",27.4892733,-80.299357,TRUE
"Walking Catfish",27.61,-81.54,TRUE
"Walking Catfish",27.26431,-81.9666,TRUE
"Walking Catfish",27.48766,-82.02346,TRUE
"African Jewelfish",25.9966306,-80.924276,TRUE
"African Jewelfish",27.61,-81.54,TRUE
"African Jewelfish",27.87765,-82.39051,TRUE
"African Jewelfish",27.756,-80.5109,TRUE
"African Jewelfish",27.7694099,-80.510888,TRUE
"African Jewelfish",27.7583766,-80.502778,TRUE
"African Jewelfish",25.61667,-80.58333,TRUE
"African Jewelfish",25.61667,-80.58333,TRUE
"African Jewelfish",25.28333,-80.8,TRUE
"African Jewelfish",25.28333,-80.8,TRUE
"African Jewelfish",25.46667,-80.58333,TRUE
"African Jewelfish",25.46667,-80.58333,TRUE
"African Jewelfish",25.33333,-80.8,TRUE
"African Jewelfish",25.33333,-80.8,TRUE
"African Jewelfish",25.43333,-80.78333,TRUE
"African Jewelfish",25.43333,-80.78333,TRUE
"African Jewelfish",25.4,-80.6,TRUE
"African Jewelfish",25.4,-80.6,TRUE
"African Jewelfish",25.6773248,-80.271717,TRUE
"African Jewelfish",25.418,-80.95102,TRUE
"African Jewelfish",26.11693,-80.31881,TRUE
"African Jewelfish",26.97862,-82.24577,TRUE
"African Jewelfish",27.0019,-82.23842,TRUE
"African Jewelfish",27.26431,-81.9666,TRUE
"African Jewelfish",27.20004,-81.98763,TRUE
"African Jewelfish",26.8056,-81.44694,TRUE
"African Jewelfish",27.419,-81.98478,TRUE
"African Jewelfish",27.48766,-82.02346,TRUE
"African Jewelfish",27.85067,-82.11589,TRUE
"African Jewelfish",27.80577,-80.5084,TRUE
"African Jewelfish",26.70112,-81.81007,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.69433,-80.35144,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.45184,-80.3794,TRUE
"African Jewelfish",26.53912,-80.07891,TRUE
"Brown Hoplo",29.64464,-82.22402,TRUE
"Brown Hoplo",26.2556455,-81.284791,TRUE
"Brown Hoplo",26.1987626,-80.909497,TRUE
"Brown Hoplo",26.2174121,-81.317319,TRUE
"Brown Hoplo",26.4003535,-81.609702,TRUE
"Brown Hoplo",26.4113815,-81.618598,TRUE
"Brown Hoplo",26.4755565,-81.425467,TRUE
"Brown Hoplo",26.2733835,-81.675675,TRUE
"Brown Hoplo",26.4187505,-81.56571,TRUE
"Brown Hoplo",29.4660863,-81.257841,TRUE
"Brown Hoplo",26.5071175,-81.241337,TRUE
"Brown Hoplo",27.36521,-81.05301,TRUE
"Brown Hoplo",27.37883,-81.10057,TRUE
"Brown Hoplo",26.4234535,-81.580268,TRUE
"Brown Hoplo",26.3626395,-81.699319,TRUE
"Brown Hoplo",26.4237205,-81.57738,TRUE
"Brown Hoplo",27.325491,-80.333791,TRUE
"Brown Hoplo",29.5173,-82.2218,TRUE
"Brown Hoplo",26.8056,-81.44694,TRUE
"Brown Hoplo",27.48766,-82.02346,TRUE
"Brown Hoplo",25.45184,-80.3794,TRUE
"Asian Swamp Eel",27.56428,-82.46687,TRUE
"Asian Swamp Eel",25.353448,-80.390611,TRUE
"Blue Tilapia",26.3626395,-81.699319,TRUE
"Blue Tilapia",32.94877,-80.17703,TRUE
"Blue Tilapia",32.90885,-80.1371,TRUE
"Blue Tilapia",29.7633,-95.3633,TRUE
"Blue Tilapia",27.70469,-82.197,TRUE
"Blue Tilapia",27.70469,-82.197,TRUE
"Blue Tilapia",29.63205,-95.38706,TRUE
"Blue Tilapia",26.073287,-80.298308,TRUE
"Blackchin Tilapia",27.6748512,-80.39115,TRUE
"Blackchin Tilapia",27.7561505,-80.5114,TRUE
"Blackchin Tilapia",26.487782,-82.048645,TRUE
"Spotted Tilapia",26.1987626,-80.909497,TRUE
"Spotted Tilapia",26.4755565,-81.425467,TRUE
"Spotted Tilapia",26.2733835,-81.675675,TRUE
"Spotted Tilapia",25.73667,-80.67278,TRUE
"Oscar",25.8766,-81.22054,TRUE
"Oscar",25.389948,-80.587694,TRUE
"Oscar",33.604183,-85.047741,TRUE
"Oscar",41.173744,-87.449713,TRUE
"Oscar",18.463279,-66.4412,TRUE
"Pike Killifish",26.0026839,-80.912565,TRUE
"Pike Killifish",25.9966306,-80.924276,TRUE
"Pike Killifish",25.9869244,-80.924277,TRUE
"Butterfly Peacock Bass",26.11629,-80.14979,TRUE
"Butterfly Peacock Bass",25.389948,-80.587694,TRUE
"Butterfly Peacock Bass",25.389948,-80.587694,TRUE
"Butterfly Peacock Bass",25.78503,-80.22193,TRUE
"Butterfly Peacock Bass",25.39532,-80.58344,TRUE
"Butterfly Peacock Bass",25.708159,-80.695617,TRUE
"Butterfly Peacock Bass",25.353448,-80.390611,TRUE
"Butterfly Peacock Bass",25.2863,-80.661964,TRUE
"Butterfly Peacock Bass",26.64979,-80.12867,TRUE
"Butterfly Peacock Bass",26.6767327,-80.089209,TRUE
"Black Acara",26.1758012,-80.897406,TRUE
"Black Acara",26.1958627,-80.907347,TRUE
"Black Acara",26.1987626,-80.909497,TRUE
"Black Acara",26.0026839,-80.912565,TRUE
"Black Acara",25.9966306,-80.924276,TRUE
"Black Acara",27.14581,-81.38457,TRUE
"Black Acara",27.4933,-82.57941,TRUE
"Mayan Cichlid",28.07418,-80.61255,TRUE
"Mayan Cichlid",28.090761,-80.618362,TRUE
"Mayan Cichlid",27.83556,-80.5,TRUE
"Mayan Cichlid",28.02807,-80.58728,TRUE
"Mayan Cichlid",26.4097095,-81.807571,TRUE
"Mayan Cichlid",25.389948,-80.587694,TRUE
"Mayan Cichlid",25.22118,-80.5962,TRUE
"Mayan Cichlid",25.851036,-80.631065,TRUE
"Mayan Cichlid",27.063663,-80.823672,TRUE
"Walking Catfish",27.83556,-80.5,TRUE
"Walking Catfish",27.8055,-82.2934,TRUE
"Walking Catfish",28.299998,-82.509942,TRUE
"Walking Catfish",27.846988,-82.732008,TRUE
"Walking Catfish",27.48766,-82.02346,TRUE
"African Jewelfish",27.83556,-80.5,TRUE
"African Jewelfish",26.107354,-81.092834,TRUE
"African Jewelfish",27.14997,-81.39023,TRUE
"African Jewelfish",27.875304,-82.20759,TRUE
"African Jewelfish",27.3621,-82.1626,TRUE
"African Jewelfish",25.708159,-80.695617,TRUE
"African Jewelfish",25.418,-80.95102,TRUE
"African Jewelfish",25.45268,-80.94424,TRUE
"African Jewelfish",26.5392,-80.0728,TRUE
"African Jewelfish",27.07489,-82.2331,TRUE
"African Jewelfish",26.06337,-80.33059,TRUE
"African Jewelfish",26.11693,-80.31881,TRUE
"African Jewelfish",27.26431,-81.9666,TRUE
"African Jewelfish",27.26431,-81.9666,TRUE
"African Jewelfish",27.26431,-81.9666,TRUE
"African Jewelfish",27.20004,-81.98763,TRUE
"African Jewelfish",27.20004,-81.98763,TRUE
"African Jewelfish",27.419,-81.98478,TRUE
"African Jewelfish",27.86735,-82.3291,TRUE
"African Jewelfish",26.72378,-81.69477,TRUE
"African Jewelfish",26.72467,-81.71001,TRUE
"African Jewelfish",26.72188,-81.69707,TRUE
"African Jewelfish",25.5656,-80.36213,TRUE
"African Jewelfish",25.52533,-80.38827,TRUE
"African Jewelfish",25.77988,-80.29219,TRUE
"African Jewelfish",25.95991,-80.21371,TRUE
"African Jewelfish",25.77838,-81.08865,TRUE
"African Jewelfish",26.53912,-80.07891,TRUE
"Brown Hoplo",26.134788,-80.206098,TRUE
"Brown Hoplo",26.1958627,-80.907347,TRUE
"Brown Hoplo",25.9869244,-80.924277,TRUE
"Brown Hoplo",26.2174121,-81.317319,TRUE
"Brown Hoplo",26.2173139,-81.291161,TRUE
"Brown Hoplo",26.2182267,-81.286268,TRUE
"Brown Hoplo",30.40412,-81.789833,TRUE
"Brown Hoplo",29.4973,-81.20039,TRUE
"Brown Hoplo",27.500594,-81.810916,TRUE
"Brown Hoplo",27.875304,-82.20759,TRUE
"Brown Hoplo",25.661493,-80.470611,TRUE
"Brown Hoplo",25.756427,-80.302264,TRUE
"Brown Hoplo",25.708159,-80.695617,TRUE
"Brown Hoplo",26.637745,-80.176395,TRUE
"Brown Hoplo",26.498844,-80.224228,TRUE
"Brown Hoplo",29.298376,-81.595459,TRUE
"Brown Hoplo",27.26431,-81.9666,TRUE
"Brown Hoplo",29.26734,-81.20077,TRUE
"Asian Swamp Eel",27.83753,-82.39676,TRUE
"Asian Swamp Eel",27.707049,-82.448616,TRUE
"Asian Swamp Eel",25.296476,-80.468534,TRUE
"Asian Swamp Eel",25.916483,-80.206992,TRUE
"Asian Swamp Eel",25.4687224,-80.477556,TRUE
"Asian Swamp Eel",25.8273196,-80.287828,TRUE
"Asian Swamp Eel",25.95676,-80.327829,TRUE
"Asian Swamp Eel",34.00229,-84.38093,TRUE
"Asian Swamp Eel",39.8392809,-74.96211,TRUE
"Blue Tilapia",28.07418,-80.61255,TRUE
"Blue Tilapia",28.02807,-80.58728,TRUE
"Blue Tilapia",25.389948,-80.587694,TRUE
"Blue Tilapia",33.3588,-79.2959,TRUE
"Blue Tilapia",27.26431,-81.9666,TRUE
"Blue Tilapia",35.4762,-82.5367,TRUE
"Blue Tilapia",35.4762,-82.5367,TRUE
"Blue Tilapia",29.80959,-101.57327,TRUE
"Blue Tilapia",29.80959,-101.57327,TRUE
"Blackchin Tilapia",28.07418,-80.61255,TRUE
"Blackchin Tilapia",27.83556,-80.5,TRUE
"Blackchin Tilapia",28.02807,-80.58728,TRUE
"Spotted Tilapia",28.07418,-80.61255,TRUE
"Spotted Tilapia",27.83556,-80.5,TRUE
"Spotted Tilapia",28.02807,-80.58728,TRUE
"Spotted Tilapia",26.1958627,-80.907347,TRUE
"Spotted Tilapia",26.3261845,-81.594644,TRUE
"Oscar",26.2174121,-81.317319,TRUE
"Oscar",26.6642331,-80.6236,TRUE
"Oscar",26.9374,-80.17616,TRUE
"Oscar",18.407469,-66.154861,TRUE
"Oscar",18.19718,-66.14044,TRUE
"Oscar",18.260898,-66.206102,TRUE
"Oscar",18.331714,-66.237946,TRUE
"Oscar",18.380592,-66.918411,TRUE
"Oscar",18.3430058,-66.050721,TRUE
"Oscar",18.3089,-66.018219,TRUE
"Butterfly Peacock Bass",18.333018,-66.665726,TRUE
"Butterfly Peacock Bass",18.19718,-66.14044,TRUE
"Butterfly Peacock Bass",18.077979,-66.099243,TRUE
"Butterfly Peacock Bass",18.331714,-66.237946,TRUE
